"","disasterNumber","declarationDate","incidentType","pwNumber","applicationTitle","applicantId","damageCategoryCode","dcc","damageCategory","projectSize","county","countyCode","state","stateCode","stateNumberCode","projectAmount","federalShareObligated","totalObligated","obligatedDate","hash","lastRefresh","id"
"951",1292,"1999-09-16T04:00:00.000Z","Hurricane",1013,"PUBLIC BUILDINGS AND FACILITIES","065-0764E-00","E - Public Buildings","E","Public Buildings","Small","Edgecombe",65,"North Carolina","NC",37,25838.94,23255.05,24124.45,"2000-04-13T20:03:26.000Z","355ca94f7ccc7fc929405afefc86911d","2020-06-15T11:19:34.464Z","5ee75946556129600dd56d38"
"952",1292,"1999-09-16T04:00:00.000Z","Hurricane",1014,"PUBLIC BUILDINGS AND FACILITIES","065-0764E-00","E - Public Buildings","E","Public Buildings","Large","Edgecombe",65,"North Carolina","NC",37,0,0,22068.25,"2000-04-13T20:03:26.000Z","742117ff70eaf380f4bf070b4bb6a30e","2020-06-15T11:19:34.465Z","5ee75946556129600dd56d39"
"953",1292,"1999-09-16T04:00:00.000Z","Hurricane",1015,"PUBLIC BUILDINGS AND FACILITIES","065-0764E-00","E - Public Buildings","E","Public Buildings","Large","Edgecombe",65,"North Carolina","NC",37,544004.83,489604.35,495726.66,"2000-04-14T22:16:02.000Z","0ad294c0d64e4c6a0ee943f64e30b433","2020-06-15T11:19:34.466Z","5ee75946556129600dd56d3a"
"954",1292,"1999-09-16T04:00:00.000Z","Hurricane",1016,"EMERGENCY PROTECTIVE MEASURES","195-99195-00","B - Protective Measures","B","Protective Measures","Small","Wilson",195,"North Carolina","NC",37,30217.08,27195.37,28117.11,"1999-11-22T16:11:48.000Z","b240462d6285ef3ad776a131070d7741","2020-06-15T11:19:34.467Z","5ee75946556129600dd56d3b"
"955",1292,"1999-09-16T04:00:00.000Z","Hurricane",1017,"DEBRIS REMOVAL","195-99195-00","A - Debris Removal","A","Debris Removal","Small","Wilson",195,"North Carolina","NC",37,15167.43,13650.68,14023.79,"1999-11-22T16:11:48.000Z","17c7163186e02f76afce1d8aec027ac8","2020-06-15T11:19:34.469Z","5ee75946556129600dd56d3c"
"956",1292,"1999-09-16T04:00:00.000Z","Hurricane",1018,"ROADS AND BRIDGES","195-99195-00","C - Roads and Bridges","C","Roads and Bridges","Small","Wilson",195,"North Carolina","NC",37,9245.61,8321.05,8548.49,"1999-12-01T03:40:51.000Z","b1511e9784afa547c014f916f9bc4844","2020-06-15T11:19:34.478Z","5ee75946556129600dd56d3d"
"957",1292,"1999-09-16T04:00:00.000Z","Hurricane",1019,"ROADS AND BRIDGES","147-28080-00","C - Roads and Bridges","C","Roads and Bridges","Small","Pitt",147,"North Carolina","NC",37,39501,35550.9,36522.63,"2000-03-10T20:48:58.000Z","bfc3e2379c4d8e3270aefdacfb4cf491","2020-06-15T11:19:34.479Z","5ee75946556129600dd56d3e"
"958",1292,"1999-09-16T04:00:00.000Z","Hurricane",1020,"RECREATIONAL OR OTHER","147-28080-00","G - Recreational or Other","G","Recreational or Other","Large","Pitt",147,"North Carolina","NC",37,60715.37,54643.83,55692.79,"2000-06-28T00:11:26.000Z","7ae6fedcb24c15e5c7419265bfc6e4b8","2020-06-15T11:19:34.480Z","5ee75946556129600dd56d3f"
"959",1292,"1999-09-16T04:00:00.000Z","Hurricane",1021,"RECREATIONAL OR OTHER","147-28080-00","G - Recreational or Other","G","Recreational or Other","Large","Pitt",147,"North Carolina","NC",37,177883,160094.7,162507.26,"2000-04-14T22:31:18.000Z","0c1f2215ead563a04a691f61c63a7c1c","2020-06-15T11:19:34.481Z","5ee75946556129600dd56d40"
"960",1292,"1999-09-16T04:00:00.000Z","Hurricane",1022,"RECREATIONAL OR OTHER","147-28080-00","G - Recreational or Other","G","Recreational or Other","Small","Pitt",147,"North Carolina","NC",37,45581,41022.9,41686.09,"2000-01-21T20:29:22.000Z","7931a1e9d1e71d78b2bff7da71710011","2020-06-15T11:19:34.482Z","5ee75946556129600dd56d41"
"961",1292,"1999-09-16T04:00:00.000Z","Hurricane",1023,"ROADS AND BRIDGES","147-28080-00","C - Roads and Bridges","C","Roads and Bridges","Large","Pitt",147,"North Carolina","NC",37,288787.56,259908.8,265158.81,"2000-03-10T20:48:58.000Z","daf4f963030e111f634653c8b0156574","2020-06-15T11:19:34.483Z","5ee75946556129600dd56d42"
"962",1292,"1999-09-16T04:00:00.000Z","Hurricane",1024,"ROADS AND BRIDGES","147-28080-00","C - Roads and Bridges","C","Roads and Bridges","Small","Pitt",147,"North Carolina","NC",37,9986.47,8987.82,9233.49,"2000-03-10T20:48:58.000Z","9219c27f94236104ae8a98c5645f69aa","2020-06-15T11:19:34.484Z","5ee75946556129600dd56d43"
"963",1292,"1999-09-16T04:00:00.000Z","Hurricane",1025,"RECREATIONAL OR OTHER","147-28080-00","G - Recreational or Other","G","Recreational or Other","Small","Pitt",147,"North Carolina","NC",37,33357.21,30021.49,30506.84,"2000-04-14T22:31:18.000Z","78e0601f7a0ce604c3726a816660c55a","2020-06-15T11:19:34.485Z","5ee75946556129600dd56d44"
"964",1292,"1999-09-16T04:00:00.000Z","Hurricane",1026,"ROADS AND BRIDGES","147-28080-00","C - Roads and Bridges","C","Roads and Bridges","Small","Pitt",147,"North Carolina","NC",37,43564.94,39208.45,39842.32,"1999-12-02T18:35:51.000Z","f9e21530ea0a17a330d64add391a0373","2020-06-15T11:19:34.487Z","5ee75946556129600dd56d45"
"965",1292,"1999-09-16T04:00:00.000Z","Hurricane",1027,"ROADS AND BRIDGES","147-28080-00","C - Roads and Bridges","C","Roads and Bridges","Small","Pitt",147,"North Carolina","NC",37,43291,38961.9,40026.86,"2000-03-10T20:48:58.000Z","1b69a0941badce47ad532e9c13fffddd","2020-06-15T11:19:34.488Z","5ee75946556129600dd56d46"
"966",1292,"1999-09-16T04:00:00.000Z","Hurricane",1028,"ROADS AND BRIDGES","147-28080-00","C - Roads and Bridges","C","Roads and Bridges","Small","Pitt",147,"North Carolina","NC",37,23481.1,21133,21710.64,"2000-03-10T20:48:58.000Z","33d24aee26f1b1edabcde38f48245ab6","2020-06-15T11:19:34.489Z","5ee75946556129600dd56d47"
"967",1292,"1999-09-16T04:00:00.000Z","Hurricane",1029,"DEBRIS REMOVAL","013-0C81A-00","A - Debris Removal","A","Debris Removal","Small","Beaufort",13,"North Carolina","NC",37,4145,3730.5,3874.12,"1999-11-22T16:11:48.000Z","3de4d1635f1422e16a8c39fccfbab438","2020-06-15T11:19:34.490Z","5ee75946556129600dd56d48"
"968",1292,"1999-09-16T04:00:00.000Z","Hurricane",1030,"ROADS AND BRIDGES","061-22560-00","C - Roads and Bridges","C","Roads and Bridges","Small","Duplin",61,"North Carolina","NC",37,4381,3942.9,4094.69,"1999-11-22T16:11:48.000Z","9f9a175fd78c775c8741663861636443","2020-06-15T11:19:34.491Z","5ee75946556129600dd56d49"
"969",1292,"1999-09-16T04:00:00.000Z","Hurricane",1031,"PUBLIC BUILDINGS AND FACILITIES","061-22560-00","E - Public Buildings","E","Public Buildings","Small","Duplin",61,"North Carolina","NC",37,1000,900,934.65,"2000-02-25T03:48:43.000Z","635b80f6b5691aa8974748ab74eb45bd","2020-06-15T11:19:34.492Z","5ee75946556129600dd56d4a"
"970",1292,"1999-09-16T04:00:00.000Z","Hurricane",1032,"ROADS AND BRIDGES","129-10500-00","C - Roads and Bridges","C","Roads and Bridges","Small","New Hanover",129,"North Carolina","NC",37,26121.2,23509.08,24151.66,"1999-12-01T03:40:51.000Z","bf76f7dd0db24329dd2a62516579a5ab","2020-06-15T11:19:34.494Z","5ee75946556129600dd56d4b"
"971",1292,"1999-09-16T04:00:00.000Z","Hurricane",1033,"DEBRIS REMOVAL","129-10500-00","A - Debris Removal","A","Debris Removal","Large","New Hanover",129,"North Carolina","NC",37,179745,161770.5,166125.98,"1999-12-01T03:40:51.000Z","9663a8e96208d4369996954e77f64ba8","2020-06-15T11:19:34.495Z","5ee75946556129600dd56d4c"
"972",1292,"1999-09-16T04:00:00.000Z","Hurricane",1034,"PUBLIC UTILITIES","079-32540-00","F - Public Utilities","F","Public Utilities","Small","Greene",79,"North Carolina","NC",37,37199.98,33479.99,34395.11,"1999-12-06T22:23:03.000Z","fac1adc90a88bb2393a2ac9b877c2016","2020-06-15T11:19:34.496Z","5ee75946556129600dd56d4d"
"973",1292,"1999-09-16T04:00:00.000Z","Hurricane",1035,"EMERGENCY PROTECTIVE MEASURES","079-32540-00","B - Protective Measures","B","Protective Measures","Small","Greene",79,"North Carolina","NC",37,2224,2001.6,2078.66,"1999-12-01T03:40:51.000Z","be37f3819b1b9cba882c49dbc6d46bea","2020-06-15T11:19:34.497Z","5ee75946556129600dd56d4e"
"974",1292,"1999-09-16T04:00:00.000Z","Hurricane",1036,"PUBLIC UTILITIES","079-32540-00","F - Public Utilities","F","Public Utilities","Small","Greene",79,"North Carolina","NC",37,28400,25560,26544.06,"1999-12-01T03:40:51.000Z","985bd0ce0af5c3ef37e179f89573b65d","2020-06-15T11:19:34.498Z","5ee75946556129600dd56d4f"
"975",1292,"1999-09-16T04:00:00.000Z","Hurricane",1037,"PUBLIC UTILITIES","079-32540-00","F - Public Utilities","F","Public Utilities","Small","Greene",79,"North Carolina","NC",37,21284.48,19156.03,19893.53,"1999-12-01T03:40:51.000Z","2adfdd90308a96467552d82aaaabd75d","2020-06-15T11:19:34.499Z","5ee75946556129600dd56d50"
"976",1292,"1999-09-16T04:00:00.000Z","Hurricane",1038,"PUBLIC UTILITIES","079-32540-00","F - Public Utilities","F","Public Utilities","Small","Greene",79,"North Carolina","NC",37,4158.36,3742.52,3886.61,"1999-12-01T03:40:51.000Z","8ec7d383ba477ce5d62473e46c6fcd78","2020-06-15T11:19:34.500Z","5ee75946556129600dd56d51"
"977",1292,"1999-09-16T04:00:00.000Z","Hurricane",1039,"PUBLIC UTILITIES","079-32540-00","F - Public Utilities","F","Public Utilities","Small","Greene",79,"North Carolina","NC",37,27884.66,25096.2,25965.22,"1999-12-01T03:40:51.000Z","139b623541e62aca1876f010cba09d56","2020-06-15T11:19:34.501Z","5ee75946556129600dd56d52"
"978",1292,"1999-09-16T04:00:00.000Z","Hurricane",1040,"ROADS AND BRIDGES","079-32540-00","C - Roads and Bridges","C","Roads and Bridges","Small","Greene",79,"North Carolina","NC",37,1745.07,1570.56,1613.5,"1999-12-01T03:40:51.000Z","ae9966064d30c4539556beb044f05421","2020-06-15T11:19:34.502Z","5ee75946556129600dd56d53"
"979",1292,"1999-09-16T04:00:00.000Z","Hurricane",1041,"PUBLIC BUILDINGS AND FACILITIES","147-28080-00","E - Public Buildings","E","Public Buildings","Small","Pitt",147,"North Carolina","NC",37,6290,5661,5752.52,"2000-01-21T00:13:52.000Z","11d1f6335e9dfdb5e3f3023b07de4782","2020-06-15T11:19:34.503Z","5ee75946556129600dd56d54"
"980",1292,"1999-09-16T04:00:00.000Z","Hurricane",1042,"EMERGENCY PROTECTIVE MEASURES","191-UQGSI-00","B - Protective Measures","B","Protective Measures","Small","Wayne",191,"North Carolina","NC",37,18894.78,17005.31,17660.01,"1999-12-01T03:40:51.000Z","833afef410972d252506963dc5491b51","2020-06-15T11:19:34.504Z","5ee75946556129600dd56d55"
"981",1292,"1999-09-16T04:00:00.000Z","Hurricane",1043,"EMERGENCY PROTECTIVE MEASURES","051-22920-00","B - Protective Measures","B","Protective Measures","Small","Cumberland",51,"North Carolina","NC",37,25410.44,22869.4,23749.87,"1999-12-01T03:40:51.000Z","d5b6d7b784b60843ba45100e473bc8d1","2020-06-15T11:19:34.506Z","5ee75946556129600dd56d56"
"982",1292,"1999-09-16T04:00:00.000Z","Hurricane",1044,"DEBRIS REMOVAL","061-40640-00","A - Debris Removal","A","Debris Removal","Small","Duplin",61,"North Carolina","NC",37,6595,5935.5,6164.02,"1999-12-01T03:40:51.000Z","5a5b6125d03800e543e85a73ed9a8861","2020-06-15T11:19:34.507Z","5ee75946556129600dd56d57"
"983",1292,"1999-09-16T04:00:00.000Z","Hurricane",1045,"EMERGENCY PROTECTIVE MEASURES","061-05660-00","B - Protective Measures","B","Protective Measures","Small","Duplin",61,"North Carolina","NC",37,3245,2920.5,3032.94,"1999-12-01T03:40:51.000Z","8089354c123b52eb35f4245a3ebd4fd2","2020-06-15T11:19:34.508Z","5ee75946556129600dd56d58"
"984",1292,"1999-09-16T04:00:00.000Z","Hurricane",1046,"DEBRIS REMOVAL","061-05660-00","A - Debris Removal","A","Debris Removal","Small","Duplin",61,"North Carolina","NC",37,39375,35437.5,36801.84,"1999-12-01T03:40:51.000Z","82365da5ce88206d9f524fdbcc528970","2020-06-15T11:19:34.509Z","5ee75946556129600dd56d59"
"985",1292,"1999-09-16T04:00:00.000Z","Hurricane",1047,"DEBRIS REMOVAL","017-99017-00","A - Debris Removal","A","Debris Removal","Small","Bladen",17,"North Carolina","NC",37,3351,3015.9,3098.33,"1999-12-01T03:40:51.000Z","a64b0475a061f1e0c39460c01cadb6b2","2020-06-15T11:19:34.510Z","5ee75946556129600dd56d5a"
"986",1292,"1999-09-16T04:00:00.000Z","Hurricane",1049,"EMERGENCY PROTECTIVE MEASURES","000-U2J38-00","B - Protective Measures","B","Protective Measures","Small","Statewide",0,"North Carolina","NC",37,3738,3364.2,3399.81,"1999-12-04T02:12:51.000Z","d2f22be9658c36fc610f4b92bdc8970e","2020-06-15T11:19:34.511Z","5ee75946556129600dd56d5b"
"987",1292,"1999-09-16T04:00:00.000Z","Hurricane",1050,"PUBLIC UTILITIES","127-03020-00","F - Public Utilities","F","Public Utilities","Small","Nash",127,"North Carolina","NC",37,29950,26955,27992.77,"1999-12-01T03:40:51.000Z","56efd4d255a5ff4cdcb02ac8fa42bfdd","2020-06-15T11:19:34.512Z","5ee75946556129600dd56d5c"
"988",1292,"1999-09-16T04:00:00.000Z","Hurricane",1051,"PUBLIC UTILITIES","065-52140-00","F - Public Utilities","F","Public Utilities","Small","Edgecombe",65,"North Carolina","NC",37,25163.34,22647.01,23518.92,"1999-12-01T03:40:51.000Z","e820249c4607836830f2d91ad8968367","2020-06-15T11:19:34.513Z","5ee75946556129600dd56d5d"
"989",1292,"1999-09-16T04:00:00.000Z","Hurricane",1052,"PUBLIC UTILITIES","147-22820-00","F - Public Utilities","F","Public Utilities","Large","Pitt",147,"North Carolina","NC",37,79497.5,71547.76,73105.66,"1999-12-01T03:40:51.000Z","9225ec4649bf43f4c504ec2c1b65cd45","2020-06-15T11:19:34.514Z","5ee75946556129600dd56d5e"
"990",1292,"1999-09-16T04:00:00.000Z","Hurricane",1053,"EMERGENCY PROTECTIVE MEASURES","107-35920-00","B - Protective Measures","B","Protective Measures","Small","Lenoir",107,"North Carolina","NC",37,1157.07,1041.36,1058.21,"2000-04-13T20:03:26.000Z","3a7e898c7baa4984a119a3d92c26fcc0","2020-06-15T11:19:34.515Z","5ee75946556129600dd56d5f"
"991",1292,"1999-09-16T04:00:00.000Z","Hurricane",1054,"ROADS AND BRIDGES","019-03150-00","C - Roads and Bridges","C","Roads and Bridges","Large","Brunswick",19,"North Carolina","NC",37,302312.66,272081.39,280271.07,"1999-12-04T02:12:51.000Z","7fea02725b555fca7dfc12d6c5d3c6df","2020-06-15T11:19:34.517Z","5ee75946556129600dd56d60"
"992",1292,"1999-09-16T04:00:00.000Z","Hurricane",1055,"DEBRIS REMOVAL","019-UPQ3R-00","A - Debris Removal","A","Debris Removal","Small","Brunswick",19,"North Carolina","NC",37,45406,40865.4,42062.28,"1999-12-02T18:35:51.000Z","ff97673875be4e629df5a23774ac5a29","2020-06-15T11:19:34.518Z","5ee75946556129600dd56d61"
"993",1292,"1999-09-16T04:00:00.000Z","Hurricane",1056,"EMERGENCY PROTECTIVE MEASURES","031-02500-00","B - Protective Measures","B","Protective Measures","Small","Carteret",31,"North Carolina","NC",37,14879.66,13391.7,13907.28,"1999-12-01T03:40:51.000Z","502619f40772c979dc1d2bf77633ee3f","2020-06-15T11:19:34.519Z","5ee75946556129600dd56d62"
"994",1292,"1999-09-16T04:00:00.000Z","Hurricane",1057,"DEBRIS REMOVAL","031-02500-00","A - Debris Removal","A","Debris Removal","Large","Carteret",31,"North Carolina","NC",37,69657.79,62692.01,65113.48,"1999-12-04T01:56:29.000Z","fa30fc467b15ba577e8d90fb4122a0ad","2020-06-15T11:19:34.520Z","5ee75946556129600dd56d63"
"995",1292,"1999-09-16T04:00:00.000Z","Hurricane",1058,"RECREATIONAL OR OTHER","195-74540-00","G - Recreational or Other","G","Recreational or Other","Small","Wilson",195,"North Carolina","NC",37,2869.2,2582.28,2624.03,"2000-04-11T23:15:31.000Z","0434381a48be4d0a7f721974c7d1e67a","2020-06-15T11:19:34.522Z","5ee75946556129600dd56d64"
"996",1292,"1999-09-16T04:00:00.000Z","Hurricane",1059,"EMERGENCY PROTECTIVE MEASURES","195-74540-00","B - Protective Measures","B","Protective Measures","Small","Wilson",195,"North Carolina","NC",37,30001.62,27001.46,27739.5,"1999-12-01T03:40:51.000Z","0522eec5c8d624448eb6368ea8a04ad7","2020-06-15T11:19:34.523Z","5ee75946556129600dd56d65"
"997",1292,"1999-09-16T04:00:00.000Z","Hurricane",1060,"PUBLIC BUILDINGS AND FACILITIES","195-74540-00","E - Public Buildings","E","Public Buildings","Small","Wilson",195,"North Carolina","NC",37,1855.21,1669.69,1696.68,"2000-01-18T01:57:22.000Z","6fb0d9535225bf9dd634836d9d7a0b54","2020-06-15T11:19:34.549Z","5ee75946556129600dd56d66"
"998",1292,"1999-09-16T04:00:00.000Z","Hurricane",1061,"EMERGENCY PROTECTIVE MEASURES","195-74540-00","B - Protective Measures","B","Protective Measures","Small","Wilson",195,"North Carolina","NC",37,38633.77,34770.4,35720.79,"1999-12-01T03:40:51.000Z","d2dc5659d52fcfa1a053af032632f0d4","2020-06-15T11:19:34.551Z","5ee75946556129600dd56d67"
"999",1292,"1999-09-16T04:00:00.000Z","Hurricane",1062,"PUBLIC BUILDINGS AND FACILITIES","195-74540-00","E - Public Buildings","E","Public Buildings","Small","Wilson",195,"North Carolina","NC",37,2705.52,2434.97,2474.34,"2000-04-11T23:15:31.000Z","74073ad96a79edf04b1f3e5634703790","2020-06-15T11:19:34.552Z","5ee75946556129600dd56d68"
"1000",1292,"1999-09-16T04:00:00.000Z","Hurricane",1063,"EMERGENCY PROTECTIVE MEASURES","195-74540-00","B - Protective Measures","B","Protective Measures","Small","Wilson",195,"North Carolina","NC",37,47633.62,42870.26,44042.05,"1999-12-01T03:40:51.000Z","5584e638d3ce328c9f0fc5e5eb716049","2020-06-15T11:19:34.553Z","5ee75946556129600dd56d69"
"1001",1292,"1999-09-16T04:00:00.000Z","Hurricane",1065,"ROADS AND BRIDGES","195-74540-00","C - Roads and Bridges","C","Roads and Bridges","Small","Wilson",195,"North Carolina","NC",37,39354,35418.6,36386.7,"1999-12-01T03:40:51.000Z","94765a115e8e5573f80cc07d23b3b8e2","2020-06-15T11:19:34.554Z","5ee75946556129600dd56d6a"
"1002",1292,"1999-09-16T04:00:00.000Z","Hurricane",1066,"DEBRIS REMOVAL","195-74540-00","A - Debris Removal","A","Debris Removal","Small","Wilson",195,"North Carolina","NC",37,15000,13500,13869,"1999-12-01T03:40:51.000Z","79735694257201d6e1d1e0f615e19602","2020-06-15T11:19:34.555Z","5ee75946556129600dd56d6b"
"1003",1292,"1999-09-16T04:00:00.000Z","Hurricane",1067,"DEBRIS REMOVAL","195-74540-00","A - Debris Removal","A","Debris Removal","Large","Wilson",195,"North Carolina","NC",37,31239.68,28115.71,29247.39,"1999-12-01T03:40:51.000Z","b5c834ac2f5fc43df5e98670d5479eaa","2020-06-15T11:19:34.556Z","5ee75946556129600dd56d6c"
"1004",1292,"1999-09-16T04:00:00.000Z","Hurricane",1068,"ROADS AND BRIDGES","195-74540-00","C - Roads and Bridges","C","Roads and Bridges","Small","Wilson",195,"North Carolina","NC",37,30288,27259.2,28004.29,"1999-12-01T03:40:51.000Z","5883b49261f3f74a7c507342e3fa667f","2020-06-15T11:19:34.557Z","5ee75946556129600dd56d6d"
"1005",1292,"1999-09-16T04:00:00.000Z","Hurricane",1069,"DEBRIS REMOVAL","195-74540-00","A - Debris Removal","A","Debris Removal","Small","Wilson",195,"North Carolina","NC",37,26206.23,23585.6,24230.26,"1999-12-01T03:40:51.000Z","265d21c0c6b8feb48c6765cb7f71812b","2020-06-15T11:19:34.558Z","5ee75946556129600dd56d6e"
"1006",1292,"1999-09-16T04:00:00.000Z","Hurricane",1070,"PUBLIC UTILITIES","195-74540-00","F - Public Utilities","F","Public Utilities","Small","Wilson",195,"North Carolina","NC",37,6455.5,5809.96,5903.89,"2000-01-18T01:57:22.000Z","91d268092b6435586820040008cdeb7b","2020-06-15T11:19:34.568Z","5ee75946556129600dd56d6f"
"1007",1292,"1999-09-16T04:00:00.000Z","Hurricane",1071,"PUBLIC BUILDINGS AND FACILITIES","195-74540-00","E - Public Buildings","E","Public Buildings","Small","Wilson",195,"North Carolina","NC",37,1522.7,1370.44,1392.6,"2000-01-18T01:57:22.000Z","7bb5a3dd0a3be4497f7da62217feaaf2","2020-06-15T11:19:34.569Z","5ee75946556129600dd56d70"
"1008",1292,"1999-09-16T04:00:00.000Z","Hurricane",1073,"DEBRIS REMOVAL","195-74540-00","A - Debris Removal","A","Debris Removal","Large","Wilson",195,"North Carolina","NC",37,890790.45,801711.41,820553.16,"1999-12-01T03:40:51.000Z","ee486cd713d2a8c430c1244f189f8ce2","2020-06-15T11:19:34.571Z","5ee75946556129600dd56d71"
"1009",1292,"1999-09-16T04:00:00.000Z","Hurricane",1075,"RECREATIONAL OR OTHER","195-74540-00","G - Recreational or Other","G","Recreational or Other","Small","Wilson",195,"North Carolina","NC",37,0,0,45.23,"1999-12-01T03:40:51.000Z","9c8c93274f41e0996ff59e0a26e924ec","2020-06-15T11:19:34.572Z","5ee75946556129600dd56d72"
"1010",1292,"1999-09-16T04:00:00.000Z","Hurricane",1076,"PUBLIC UTILITIES","195-74540-00","F - Public Utilities","F","Public Utilities","Small","Wilson",195,"North Carolina","NC",37,32301.74,29071.57,29541.54,"2000-02-10T03:51:08.000Z","4968f638a8459a1b91cf49773fcd7ae0","2020-06-15T11:19:34.573Z","5ee75946556129600dd56d73"
"1011",1292,"1999-09-16T04:00:00.000Z","Hurricane",1077,"Not Provided","131-75340-00","E - Public Buildings","E","Public Buildings","Small","Northampton",131,"North Carolina","NC",37,1500,1350,1401.97,"1999-12-17T00:35:44.000Z","a69c79ae483bf94ef1a3a73b2293e4b9","2020-06-15T11:19:34.578Z","5ee75946556129600dd56d74"
"1012",1292,"1999-09-16T04:00:00.000Z","Hurricane",1078,"DEBRIS REMOVAL","083-0011A-00","A - Debris Removal","A","Debris Removal","Small","Halifax",83,"North Carolina","NC",37,4500,4050,4205.92,"1999-12-01T03:40:51.000Z","4a2334b89e2d435d1af1d863811e9f2e","2020-06-15T11:19:34.579Z","5ee75946556129600dd56d75"
"1013",1292,"1999-09-16T04:00:00.000Z","Hurricane",1079,"PUBLIC BUILDINGS AND FACILITIES","047-06860-00","E - Public Buildings","E","Public Buildings","Small","Columbus",47,"North Carolina","NC",37,5824.13,5241.72,5443.52,"2000-03-16T21:38:32.000Z","b54985370a5d52e8f8adb5b9e2fabbf3","2020-06-15T11:19:34.580Z","5ee75946556129600dd56d76"
"1014",1292,"1999-09-16T04:00:00.000Z","Hurricane",1080,"DEBRIS REMOVAL","017-99017-00","A - Debris Removal","A","Debris Removal","Small","Bladen",17,"North Carolina","NC",37,16288.72,14659.85,15060.56,"1999-12-01T03:40:51.000Z","31e8a0a0161f78fd060ed26e2dc87a0f","2020-06-15T11:19:34.581Z","5ee75946556129600dd56d77"
"1015",1292,"1999-09-16T04:00:00.000Z","Hurricane",1081,"DEBRIS REMOVAL","017-99017-00","A - Debris Removal","A","Debris Removal","Small","Bladen",17,"North Carolina","NC",37,1308.25,1177.43,1209.61,"1999-12-01T03:40:51.000Z","61f5dbeb4eaefeac55ef9a91b2edab15","2020-06-15T11:19:34.582Z","5ee75946556129600dd56d78"
"1016",1292,"1999-09-16T04:00:00.000Z","Hurricane",1082,"RECREATIONAL OR OTHER","017-99017-00","G - Recreational or Other","G","Recreational or Other","Small","Bladen",17,"North Carolina","NC",37,5410,4869,5002.09,"2000-01-18T19:58:45.000Z","beb481066095636dd053c99636416c64","2020-06-15T11:19:34.583Z","5ee75946556129600dd56d79"
"1017",1292,"1999-09-16T04:00:00.000Z","Hurricane",1083,"PUBLIC BUILDINGS AND FACILITIES","129-01FB9-00","E - Public Buildings","E","Public Buildings","Small","New Hanover",129,"North Carolina","NC",37,500,450,467.33,"1999-12-04T02:12:51.000Z","f229c484ebce468730a6b2a2818f3d1e","2020-06-15T11:19:34.584Z","5ee75946556129600dd56d7a"
"1018",1292,"1999-09-16T04:00:00.000Z","Hurricane",1084,"PUBLIC BUILDINGS AND FACILITIES","129-01FB9-00","E - Public Buildings","E","Public Buildings","Small","New Hanover",129,"North Carolina","NC",37,1349.29,1214.36,1261.11,"2000-03-29T21:49:54.000Z","ed6e9d1675b93b60692aa4805ca043a1","2020-06-15T11:19:34.585Z","5ee75946556129600dd56d7b"
"1019",1292,"1999-09-16T04:00:00.000Z","Hurricane",1085,"EMERGENCY PROTECTIVE MEASURES","191-45100-00","B - Protective Measures","B","Protective Measures","Small","Wayne",191,"North Carolina","NC",37,8407,7566.3,7857.61,"1999-12-01T03:40:51.000Z","cea35eaca8a6038c464ee836bd56b0e8","2020-06-15T11:19:34.587Z","5ee75946556129600dd56d7c"
"1020",1292,"1999-09-16T04:00:00.000Z","Hurricane",1086,"EMERGENCY PROTECTIVE MEASURES","019-65900-00","B - Protective Measures","B","Protective Measures","Small","Brunswick",19,"North Carolina","NC",37,23342.98,21008.69,21582.93,"2000-01-07T02:30:01.000Z","cd6a1bb44e43308b359fa8b3ce91d944","2020-06-15T11:19:34.588Z","5ee75946556129600dd56d7d"
"1021",1292,"1999-09-16T04:00:00.000Z","Hurricane",1087,"ROADS AND BRIDGES","129-10500-00","C - Roads and Bridges","C","Roads and Bridges","Small","New Hanover",129,"North Carolina","NC",37,4589,4130.1,4242.99,"1999-12-04T01:56:29.000Z","41989e12e8ed44891e2489b70b706f6f","2020-06-15T11:19:34.589Z","5ee75946556129600dd56d7e"
"1022",1292,"1999-09-16T04:00:00.000Z","Hurricane",1088,"ROADS AND BRIDGES","129-10500-00","C - Roads and Bridges","C","Roads and Bridges","Small","New Hanover",129,"North Carolina","NC",37,2119,1907.1,1959.23,"1999-12-06T22:23:03.000Z","9c48a442704771196ec97ce3dee4cf93","2020-06-15T11:19:34.590Z","5ee75946556129600dd56d7f"
"1023",1292,"1999-09-16T04:00:00.000Z","Hurricane",1089,"ROADS AND BRIDGES","129-10500-00","C - Roads and Bridges","C","Roads and Bridges","Small","New Hanover",129,"North Carolina","NC",37,4234,3810.6,3914.76,"1999-12-04T01:56:29.000Z","6f1faf06864297b4fbdda62725702d89","2020-06-15T11:19:34.591Z","5ee75946556129600dd56d80"
"1024",1292,"1999-09-16T04:00:00.000Z","Hurricane",1090,"ROADS AND BRIDGES","129-10500-00","C - Roads and Bridges","C","Roads and Bridges","Small","New Hanover",129,"North Carolina","NC",37,4668,4201.2,4316.03,"1999-12-04T01:56:29.000Z","1cf06ece63123a41104ce582e49131d1","2020-06-15T11:19:34.592Z","5ee75946556129600dd56d81"
"1025",1292,"1999-09-16T04:00:00.000Z","Hurricane",1091,"PUBLIC UTILITIES","191-UQKZP-00","F - Public Utilities","F","Public Utilities","Small","Wayne",191,"North Carolina","NC",37,16114.84,14503.36,15061.74,"1999-12-01T03:40:51.000Z","0d5ab247134e796f7619f3abf0d74269","2020-06-15T11:19:34.594Z","5ee75946556129600dd56d82"
